Dreamcatcher,0285531,2003,0,0,0
Pride and Prejudice,0366920,2003,3,0,0
Undead,0339840,2003,3,1,0
2LDK,0362387,2003,3,1,0
Goodbye Lenin!,0301357,2003,3,0,0
Monster,0340855,2003,3,1,1
Gothika,0348836,2003,3,1,0
League of Extraordinary Gentlemen The,0311429,2003,0,0,0
Scary Movie 3,0306047,2003,3,1,0
Stupeur et Tremblements,0318725,2003,3,1,0
Hulk,0286716,2003,1,0,0
Dies irae,0406709,2003,0,0,0
Something&#39;s Gotta Give,0337741,2003,3,0,1
Shattered Glass,0323944,2003,2,0,0
Lara Croft Tomb Raider: The Cradle of Life,0325703,2003,3,1,0
Rats,0277986,2003,3,1,0
Secondhand Lions,0327137,2003,1,0,0
Wrong Turn,0295700,2003,3,0,0
Runaway Jury,0313542,2003,1,0,0
Ong-bak,0368909,2003,0,0,0
Legally Blonde 2: Red White &amp; Blonde,0333780,2003,3,1,0
My Boss&#39;s Daughter,0270980,2003,3,0,0
Daddy Day Care,0317303,2003,3,0,0
X2 (X-Men 2),0290334,2003,3,0,0
Room The,0368226,2003,3,0,0
Nothing,0298482,2003,0,0,0
Master and Commander: The Far Side of the World,0311113,2003,0,0,0
Girl with a Pearl Earring,0335119,2003,3,1,0
Spy Kids 3-D: Game Over,0338459,2003,3,0,0
Forest for the Trees The,0386862,2003,3,1,1
Shanghai Knights,0300471,2003,1,0,0
Pirates of the Caribbean: The Curse of the Black Pearl,0325980,2003,3,0,0
21 grams,0315733,2003,3,0,0
Five Obstructions The,0354575,2003,0,0,0
My Life Without Me,0314412,2003,3,1,1
Fear X,0289944,2003,1,0,0
Old School,0302886,2003,2,0,0
Brother Bear,0328880,2003,0,0,0
Memories of Murder,0353969,2003,3,0,0
Time of the Wolf,0324197,2003,2,1,0
Bu san,0377556,2003,0,0,0
Ju-on 2,0367913,2003,3,1,0
Bad Santa,0307987,2003,0,0,0
Camp,0342167,2003,3,0,0
A Tale of Two Sisters,0365376,2003,3,1,0
Heung joh chow heung yau chow (Turn Left Turn Right),0367174,2003,3,0,0
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0368667,2003,0,0,0
Thirteen,0328538,2003,3,1,1
Calendar Girls,0337909,2003,3,1,0
Core The,0298814,2003,3,0,0
House of the Dead,0317676,2003,2,0,0
Barbarian Invasions The,0338135,2003,3,0,0
Mother The,0323298,2003,3,1,0
I Capture the Castle,0300015,2003,3,1,0
Mona Lisa Smile,0304415,2003,3,1,0
Charlie&#39;s Angels: Full Throttle,0305357,2003,3,1,0
Underworld,0320691,2003,3,1,0
Tough Luck,0376263,2003,0,0,0
Matrix Revolutions The,0242653,2003,3,0,1
Sunset Story,0368310,2003,3,0,1
2 Fast 2 Furious,0322259,2003,1,0,0
Identity,0309698,2003,1,0,0
Basic,0264395,2003,3,0,0
Bruce Almighty,0315327,2003,3,0,0
Darkness Falls,0282209,2003,1,0,0
Timeline,0300556,2003,1,0,0
Soldier&#39;s Girl,0324013,2003,3,0,0
Station Agent The,0340377,2003,3,0,0
Evil,0338309,2003,1,0,0
House of 1000 Corpses,0251736,2003,3,0,0
Love Me If You Dare,0364517,2003,1,0,0
Lizzie McGuire Movie The,0306841,2003,3,1,0
High Tension,0338095,2003,3,1,0
Oldboy,0364569,2003,1,0,0
Le divorce,0306734,2003,3,1,0
Spring Summer Fall Winter... and Spring,0374546,2003,1,0,0
Lord of the Rings: The Return of the King The,0167260,2003,1,0,0
Uptown Girls,0263757,2003,3,1,0
Swimming Pool,0324133,2003,3,1,0
Tokyo Godfathers,0388473,2003,3,1,0
Distant Lights (Lichter),0351238,2003,3,1,0
Best of Youth The,0346336,2003,3,0,0
Scary Godmother: Halloween Spooktakular,0330859,2003,3,0,0
Final Destination 2,0309593,2003,3,1,0
Casa de los babys,0303830,2003,3,1,0
Freaky Friday,0322330,2003,3,1,0
Dogville,0276919,2003,3,1,0
Terminator 3: Rise of the Machines,0181852,2003,3,0,0
Missing The,0338188,2003,3,0,0
Cradle 2 the Grave,0306685,2003,1,0,0
Malibu Spring Break,0379363,2003,3,1,0
Italian Job The,0317740,2003,1,0,0
Love Actually,0314331,2003,3,0,0
Matrix Reloaded The,0234215,2003,3,0,1
Girls Will Be Girls,0339071,2003,3,0,0
Blind Swordsman: Zatoichi The,0363226,2003,2,0,0
In the Cut,0199626,2003,3,1,1
House of Sand and Fog,0315983,2003,3,1,0
Peter Pan,0316396,2003,3,0,0
Kill Bill: Vol. 1,0266697,2003,3,1,0
Rugrats Go Wild,0337711,2003,3,1,0
What a Girl Wants,0286788,2003,1,1,1
Intolerable Cruelty,0138524,2003,3,0,0
Elf,0319343,2003,1,0,0
Miracle,0349825,2004,1,0,0
D.E.B.S.,0367631,2004,3,1,1
Born Into Brothels: Calcutta&#39;s Red Light Kids,0388789,2004,3,0,0
Harold and Kumar Go to White Castle,0366551,2004,3,0,0
Bride and Prejudice,0361411,2004,3,1,1
Ladies in Lavender,0377084,2004,3,1,0
Nemmeno il destino,0435224,2004,1,0,0
Team America: World Police,0372588,2004,2,0,0
Closer,0376541,2004,3,1,0
My Summer of Love,0382189,2004,3,1,0
Shaun of the Dead,0365748,2004,3,0,0
Princess Diaries 2: Royal Engagement The,0368933,2004,3,1,0
Sky Captain and the World of Tomorrow,0346156,2004,3,0,0
Kung Fu Hustle,0373074,2004,0,0,0
White Chicks,0381707,2004,3,0,0
In Search of Santa,0439623,2004,3,1,0
Primer,0390384,2004,1,0,0
A Home at the End of The World,0359423,2004,3,0,0
Spanglish,0371246,2004,3,0,0
A Dirty Shame,0365125,2004,3,0,0
Duck Season,0407246,2004,1,0,0
Aviator The,0338751,2004,1,0,0
He Was Cool (Geunomeun meoshiteotda),0415819,2004,3,0,0
I Robot,0343818,2004,1,0,0
Grudge The,0391198,2004,3,1,0
Finding Neverland,0308644,2004,3,0,0
Flight of the Phoenix,0377062,2004,0,0,0
Final Cut The,0364343,2004,2,0,0
They Came Back,0378661,2004,3,1,0
Sideways,0375063,2004,3,0,0
After the Sunset,0367479,2004,3,0,0
Whole Ten Yards The,0327247,2004,1,0,0
Village The,0368447,2004,3,1,0
Dear Frankie,0377752,2004,3,0,0
Kinsey,0362269,2004,3,0,0
Passion of the Christ The,0335345,2004,3,0,0
Veer-Zaara,0420332,2004,3,0,0
Swades,0367110,2004,3,0,0
Without a Paddle,0364751,2004,3,0,0
Assassination of Richard Nixon The,0364961,2004,1,0,0
Puppet Master vs Demonic Toys,0431340,2004,3,0,0
Blade: Trinity,0359013,2004,3,0,0
Blessed,0390450,2004,3,1,0
Naruto the Movie: Ninja Clash in the Land of Snow,0476680,2004,3,1,0
House of D,0372334,2004,1,0,0
Sea Inside The,0369702,2004,3,0,0
Jersey Girl,0300051,2004,2,0,0
Secret Window,0363988,2004,1,0,0
Notre musique,0360845,2004,1,1,0
Harry Potter and the Prisoner of  Azkaban,0304141,2004,3,0,0
Mean Girls,0377092,2004,3,1,0
Bridget Jones: The Edge of Reason,0317198,2004,3,1,1
Cube Zero,0377713,2004,3,0,0
Machinist The,0361862,2004,1,0,0
Van Helsing,0338526,2004,3,0,0
A Very Long Engagement,0344510,2004,3,1,0
Perfect Score The,0314498,2004,3,0,0
Hauru no ugoku shiro (Howl's Moving Castle),0347149,2004,3,1,0
National Treasure,0368891,2004,2,0,0
Shark Tale,0307453,2004,1,0,1
Saved!,0332375,2004,3,1,0
Resident Evil: Apocalypse,0318627,2004,3,1,0
Nina,0399412,2004,3,1,0
Dawn of the Dead,0363547,2004,3,1,0
Spider-Man 2,0316654,2004,1,0,0
Immortal (Ad Vitam),0314063,2004,3,1,0
A Cinderella Story,0356470,2004,3,1,0
Der Untergang (Downfall),0363163,2004,3,0,0
3-Iron,0423866,2004,1,1,0
Spirit of Jeet Kune Do The,0390205,2004,1,0,0
Mickey Donald Goofy: The Three Musketeers,0371823,2004,2,0,0
Wimbledon,0360201,2004,3,1,0
Creep,0381966,2004,3,1,0
Hellboy,0167190,2004,1,0,0
Or,0388311,2004,3,1,0
House of Voices (Saint Ange),0367000,2004,3,1,0
Head-On,0347048,2004,3,0,0
Innocence,0375233,2004,3,0,0
Stepford Wives The,0327162,2004,3,1,0
Incredibles The,0317705,2004,3,0,0
Crimes of Fashion,0414923,2004,3,1,0
Notebook The,0332280,2004,3,1,0
Shimotsuma monogatari (Kamikaze Girls),0416220,2004,3,1,0
Million Dollar Baby,0405159,2004,3,0,0
Tropical Malady,0381668,2004,0,0,0
Maria Full of Grace,0390221,2004,3,1,0
Connie and Carla,0345074,2004,3,1,0
AVP: Alien vs. Predator,0370263,2004,3,1,0
Ocean's Twelve,0349903,2004,2,0,0
Terkel i knibe,0386820,2004,1,0,0
50 First Dates,0343660,2004,2,0,0
Ella Enchanted,0327679,2004,3,1,0
Taxi,0316732,2004,3,1,0
Around the World in 80 Days,0327437,2004,1,0,0
Mango Kiss,0304377,2004,3,1,0
Alexander,0346491,2004,1,0,0
SpongeBob SquarePants Movie The,0345950,2004,3,0,0
Lion King 1 1/2 The,0318403,2004,1,0,0
Door in the Floor The,0348593,2004,1,1,0
Raise Your Voice,0361696,2004,3,1,0
Sleepover,0368975,2004,3,1,0
She Hate Me,0384533,2004,2,0,0
Shrek 2,0298148,2004,3,0,0
Place Promised in Our Early Days The,0381348,2004,1,0,0
Third Society The,0221637,2004,1,0,0
Eulogy,0349416,2004,3,0,0
Iron Jawed Angels,0338139,2004,3,1,1
Bionicle 2: Legends of Metru Nui,0387658,2004,0,0,0
Caribe,0439491,2004,3,0,0
Tales From The Crapper,0338479,2004,3,1,0
Troy,0332452,2004,1,0,0
Terminal The,0362227,2004,1,0,0
Lemony Snicket&#39;s A Series of Unfortunate Events,0339291,2004,3,0,0
Catwoman,0327554,2004,3,1,0
A Good Woman,0379306,2004,3,1,0
Ginger Snaps 2: Unleashed,0353489,2004,3,1,0
Librarian: Quest for the Spear The,0412915,2004,3,0,0
New York Minute,0363282,2004,1,1,1
Ae Fond Kiss...,0380366,2004,2,0,0
A Christmas Carol: The Musical,0406649,2004,1,0,0
2046,0212712,2004,3,0,0
Palindromes,0362004,2004,1,0,0
In Good Company,0385267,2004,1,0,0
Layer Cake,0375912,2004,1,0,0
Before Sunset,0381681,2004,0,0,0
Collateral,0369339,2004,1,0,0
13 Going on 30,0337563,2004,3,1,0
Day After Tomorrow The,0319262,2004,3,0,0
Saw,0387564,2004,2,0,0
A Love Song for Bobby Long,0369672,2004,3,0,0
Home on the Range,0299172,2004,3,1,0
Gladiatress,0339072,2004,3,1,0
Saving Face,0384504,2004,3,1,1
Holy Girl The,0300270,2004,3,0,0
Dodgeball: A True Underdog Story,0364725,2004,3,0,0
Vera Drake,0383694,2004,3,1,0
Meet the Fockers,0290002,2004,3,0,0
Kill Bill: Vol. 2,0378194,2004,3,1,0
Speak,0378793,2004,3,1,1
One Point O,0317042,2004,1,0,0
Romasanta,0374180,2004,2,0,0
Shutter,0440803,2004,1,0,0
Prince and Me The,0337697,2004,1,1,1
Punisher The,0330793,2004,1,0,0
9 Songs,0411705,2004,0,0,0
Dead Man&#39;s Shoes,0419677,2004,1,0,0
Edukators The,0408777,2004,3,0,0
Taking Lives,0364045,2004,2,1,0
Before the Fall,0384369,2004,1,0,0
Napoleon Dynamite,0374900,2004,1,0,0
I Heart Huckabees,0356721,2004,3,0,0
Scooby Doo 2: Monsters Unleashed,0331632,2004,3,0,0
Raising Helen,0350028,2004,3,1,0
Ray,0350258,2004,3,0,0
Double Dare,0365135,2004,3,1,1
Nochnoy dozor (Night Watch),0403358,2004,1,0,0
Three... Extremes,0420251,2004,3,0,0
Phantom of the Opera The,0293508,2004,2,0,0
Hana and Alice,0407851,2004,3,1,0
Jennifer&#39;s Shadow,0382761,2004,3,1,0
Appleseed,0401233,2004,3,0,0
Corpses,0409842,2004,3,0,0
Mysterious Skin,0370986,2004,1,0,0
Ghost Cat,0371835,2004,3,1,0
Anchorman: The Legend of Ron Burgundy,0357413,2004,3,0,0
Polar Express The,0338348,2004,1,0,0
Crash,0375679,2004,3,1,0
Mulan II,0279967,2004,3,1,0
Bring It on Again,0334965,2004,3,1,0
Life Aquatic with Steve Zissou The,0362270,2004,2,0,0
Cellular,0337921,2004,3,0,0
Butterfly Effect The,0289879,2004,2,0,0
Chronicles of Riddick The,0296572,2004,2,0,0
Bourne Supremacy The,0372183,2004,2,0,0
Bratz the Video: Starrin&#39; &amp; Stylin&#39;,1469259,2004,3,0,0
Garden State,0333766,2004,3,0,0
Eternal Sunshine of the Spotless Mind,0338013,2004,2,0,0
Banlieue 13,0414852,2004,0,0,0
With Blood on My Hands: Pusher II,0396184,2004,3,0,0
Mindhunters,0297284,2004,1,0,0
Dirty Dancing: Havana Nights,0338096,2004,3,0,0
Being Julia,0340012,2004,3,0,0
Barbie as the Princess and the Pauper,0426955,2004,3,1,0
Christmas with the Kranks,0388419,2004,3,0,0
All the Ships at Sea,0459175,2004,3,0,0
Stage Beauty,0368658,2004,2,1,0
Yu-Gi-Oh!: The Movie,0403703,2004,0,0,0
A Separate Peace,0328400,2004,0,0,0
Mrs Palfrey at The Claremont,0421229,2005,3,1,0
Walk the Line,0358273,2005,3,0,0
Munich,0408306,2005,1,0,0
Star Wars: Revelations,0457489,2005,3,1,0
Harry Potter and the Goblet of Fire,0330373,2005,1,0,0
Serenity,0379786,2005,3,0,0
Final Fantasy VII: Advent Children,0385700,2005,3,0,0
Twelve and Holding,0417385,2005,3,1,0
Constant Gardener The,0387131,2005,3,0,0
Call of Cthulhu The,0478988,2005,0,0,0
BloodRayne,0383222,2005,3,1,0
Brokeback Mountain,0388795,2005,2,0,0
Stealth,0382992,2005,1,0,0
Happy Endings,0361693,2005,3,1,0
Star Wars: Episode III - Revenge of the Sith,0121766,2005,1,0,0
Fr&aacute;giles (Fragile),0422272,2005,3,1,0
Waiting...,0348333,2005,3,0,0
Just Like Heaven,0425123,2005,3,1,0
Gekijoban XXXHolic Manatsu no yoru no yume,0466405,2005,3,1,0
A Bittersweet Life (Dalkomhan insaeng),0456912,2005,2,0,0
Boy Eats Girl,0415679,2005,2,1,0
Amityville Horror The,0384806,2005,3,0,0
Hate Crime,0415833,2005,2,0,0
Memoirs of a Geisha,0397535,2005,3,1,0
Hustle &amp; Flow,0410097,2005,3,0,0
Descent The,0435625,2005,3,1,0
Lords of Dogtown,0355702,2005,2,0,1
Fun with Dick and Jane,0369441,2005,3,0,0
Wild Things: Diamonds in the Rough,0448179,2005,3,1,0
Proposition The,0421238,2005,1,0,0
Sky High,0405325,2005,3,0,0
Dark Water,0382628,2005,3,1,0
MirrorMask,0366780,2005,3,1,0
Urban Legends: Bloody Mary,0451957,2005,3,1,1
Chronicles of Narnia: The Lion the Witch and the Wardrobe The,0363771,2005,3,0,0
Good Night and Good Luck.,0433383,2005,1,0,0
Fog The,0432291,2005,3,0,0
Doom,0419706,2005,1,0,0
Barbie: Fairytopia,0450982,2005,3,1,0
Barbie and the Magic of Pegasus,0480345,2005,3,1,0
Me and You and Everyone We Know,0415978,2005,3,1,1
Constantine,0360486,2005,1,0,0
Skeleton Key The,0397101,2005,3,1,0
Robots,0358082,2005,1,0,0
Romance &amp; Cigarettes,0368222,2005,3,0,0
Aura The,0420509,2005,1,0,0
Match Point,0416320,2005,3,0,0
Adventures of Sharkboy and Lavagirl 3-D The,0424774,2005,1,0,0
Gespenster,0419773,2005,3,1,0
Hitch,0386588,2005,2,0,0
Tideland,0410764,2005,3,1,0
Red Eye,0421239,2005,3,1,0
13 Tzameti,0475169,2005,1,0,0
Rinne,0456630,2005,3,0,0
Pacifier The,0395699,2005,3,1,0
Casanova,0402894,2005,3,0,0
Nana,0471834,2005,3,1,0
Legion of the Dead,0441041,2005,3,0,0
Jarhead,0418763,2005,0,0,0
Transamerica,0407265,2005,3,1,0
Rings,0449092,2005,1,0,0
Madagascar,0351283,2005,0,0,0
Lord of War,0399295,2005,2,0,0
Sophie Scholl - Die letzten Tage,0426578,2005,3,1,0
Joyeux No&euml;l,0424205,2005,0,0,0
Cursed,0257516,2005,3,1,0
War of the Worlds,0407304,2005,3,0,0
Imagine Me &amp;amp; You,0421994,2005,3,1,0
Flightplan,0408790,2005,3,1,0
Last Order: Final Fantasy VII,0489134,2005,0,0,0
Capote,0379725,2005,3,0,0
Man of the House,0331933,2005,3,0,0
Mr. &amp; Mrs. Smith,0356910,2005,2,1,0
Beauty Shop,0388500,2005,3,1,0
Devil&#39;s Rejects The,0395584,2005,3,0,0
Hard Candy,0424136,2005,3,0,0
Batman Begins,0372784,2005,1,0,0
Boynton Beach Club,0439478,2005,3,1,0
Fantastic Four,0120667,2005,1,0,0
Le couperet,0422015,2005,3,1,0
White Noise,0375210,2005,1,0,0
Hitchhiker&#39;s Guide to the Galaxy The,0371724,2005,1,0,0
40 Year Old Virgin The,0405422,2005,3,0,0
V for Vendetta,0434409,2005,3,1,0
Broken Flowers,0412019,2005,3,0,0
Sisterhood of the Traveling Pants The,0403508,2005,3,1,0
Kinky Boots,0434124,2005,3,0,0
House of Wax,0397065,2005,2,1,0
Longest Yard The,0398165,2005,1,0,0
Perfect Man The,0380623,2005,3,1,0
Chicken Little,0371606,2005,1,0,0
Wolf Creek,0416315,2005,3,0,0
A History of Violence,0399146,2005,3,0,0
Exorcism of Emily Rose The,0404032,2005,3,1,0
Brick,0393109,2005,1,0,0
Dear Wendy,0342272,2005,1,0,0
Sun The,0439817,2005,0,0,0
Kiss Kiss Bang Bang,0373469,2005,1,0,0
Adam&#39;s Apples,0418455,2005,0,0,0
Bewitched,0374536,2005,3,1,1
C.R.A.Z.Y.,0401085,2005,3,0,0
Charlie and the Chocolate Factory,0367594,2005,3,0,0
Three Burials of Melquiades Estrada The,0419294,2005,3,0,0
Water,0240200,2005,3,1,1
Tjenare kungen,0423382,2005,3,0,0
Corpse Bride,0121164,2005,3,0,0
Isolation,0446719,2005,1,1,0
Sisters in Law,0474361,2005,3,0,1
Herbie Fully Loaded,0400497,2005,3,1,1
Legend of Zorro The,0386140,2005,1,0,0
King Kong,0360717,2005,0,1,0
Factotum,0417658,2005,1,0,0
Chinjeolhan geumjassi,0451094,2005,3,0,0
Pleasure Drivers The,0425357,2005,3,1,0
North Country,0395972,2005,3,1,1
House of the Dead 2,0435665,2005,3,1,0
Thank You for Smoking,0427944,2005,1,0,0
Ring Two The,0377109,2005,3,1,0
Oliver Twist,0380599,2005,1,0,0
Sin City,0401792,2005,3,1,0
Swimmers,0384573,2005,3,0,0
Ballad of Jack and Rose The,0357110,2005,3,0,1
Separate Lies,0369053,2005,1,0,0
Hide and Seek,0382077,2005,3,0,0
Transporter 2,0388482,2005,1,0,0
New World The,0402399,2005,3,0,0
Adam &amp; Steve,0372122,2005,3,0,0
Yours Mine and Ours,0443295,2005,3,0,0
Danny the dog,0342258,2005,1,0,0
Island The,0399201,2005,3,0,0
Domino,0421054,2005,3,1,0
Muppets&#39; Wizard of Oz The,0422778,2005,3,1,0
Prize Winner of Defiance Ohio The,0406158,2005,3,1,1
Monster-in-Law,0369735,2005,0,1,0
Violin The,0451966,2005,1,0,0
Elektra,0357277,2005,3,1,0
West Bank Story,0438575,2005,1,0,0
Breakfast on Pluto,0411195,2005,2,0,0
Rofuto,0443231,2005,3,1,0
Little Manhattan,0412922,2005,3,0,0
Die Hohle des gelben Hundes,0432325,2005,3,0,0
Linda Linda Linda,0468795,2005,3,1,0
Cry_Wolf,0384286,2005,3,0,0
Must Love Dogs,0417001,2005,2,1,0
Proof,0377107,2005,3,1,0
AEon Flux,0402022,2005,3,1,1
Angel-A,0473753,2005,0,0,0
L&#39;empire des loups,0402158,2005,3,0,0
Single White Female 2: The Psycho,0448120,2005,3,1,0
Cinderella Man,0352248,2005,2,0,0
Assault on Precinct 13,0398712,2005,3,0,0
In Her Shoes,0388125,2005,3,1,0
Valiant,0361089,2005,1,0,0
Conversations with Other Women,0435623,2005,0,1,0
Hoodwinked!,0443536,2005,3,1,0
Boogeyman,0357507,2005,2,1,0
Rumor Has It...,0398375,2005,3,1,0
Vampire Bats,0473105,2005,3,1,0
Rent,0294870,2005,3,0,0
Pride and Prejudice,0414387,2005,3,1,0
Into Great Silence,0478160,2005,0,0,0
Squid and the Whale The,0367089,2005,2,0,0
Sweet Land,0428038,2005,3,1,0
Turtles Are Surprisingly Fast Swimmers,0455577,2005,3,1,0
20 centimetros,0421528,2005,3,0,0
Die You Zombie Bastards!,0349349,2005,1,0,0
Mortuary,0415167,2005,3,0,0
Miss Congeniality 2: Armed &amp; Fabulous,0385307,2005,3,1,0
Saw II,0432348,2005,3,0,0
Junebug,0418773,2005,3,1,0
Son of the Mask,0362165,2005,1,0,0
Strangers with Candy,0369994,2005,3,1,0
Paradise Now,0445620,2005,1,0,0
Zathura: A Space Adventure,0406375,2005,0,0,0
Mostly Unfabulous Social Life of Ethan Green The,0424287,2005,3,0,0
Kingdom of Heaven,0320661,2005,0,0,0
Tristram Shandy: A Cock and Bull Story,0423409,2005,2,0,0
Ice Princess,0396652,2005,3,1,0
Jacket The,0366627,2005,2,0,0
Coach Carter,0393162,2005,3,0,0
Nine Lives,0420015,2005,3,0,0
Keeping Mum,0444653,2005,3,0,0
Hostel,0450278,2005,1,0,0
Enron: The Smartest Guys in the Room,1016268,2005,1,0,0
Bad Reputation,0478976,2005,3,0,0
Wedding Crashers,0396269,2005,3,0,0
Kids in America,0408961,2005,3,0,0
Shopgirl,0338427,2005,2,0,0
Wedding Date The,0372532,2005,3,1,1
Free Zone,0441761,2005,3,1,0
Funky Forest: The First Contact,0451829,2005,3,0,0
Four Brothers,0430105,2005,1,0,0
Elephants Dream,0807840,2006,0,0,0
On the Trail of Igor Rizzi,0832958,2006,0,0,0
Mission: Impossible III,0317919,2006,1,0,0
For Your Consideration,0470765,2006,3,1,0
Open Season,0400717,2006,1,0,1
Stranger Than Fiction,0420223,2006,3,0,0
Sherrybaby,0423169,2006,3,1,0
Black Sheep,0779982,2006,1,0,0
Casino Royale,0381061,2006,1,0,0
Jackass Number Two,0493430,2006,1,0,0
In Paris,0769508,2006,1,0,0
Return To Halloweentown,0816520,2006,3,1,0
DOA: Dead or Alive,0398913,2006,3,1,0
Puccini for Beginners,0492481,2006,3,1,1
Akeelah and the Bee,0437800,2006,3,1,0
Final Destination 3,0414982,2006,3,1,0
She&#39;s the Man,0454945,2006,3,1,0
Woods The,0380066,2006,3,1,0
Times and Winds,0855729,2006,3,0,0
Little Miss Sunshine,0449059,2006,3,0,1
Marie Antoinette,0422720,2006,3,1,1
Il caimano (The Caiman),0429727,2006,3,0,0
Queen The,0436697,2006,3,1,0
Farval Falkenberg,0855805,2006,0,0,0
Avenue Montaigne,0444112,2006,3,1,1
Friends with Money,0436331,2006,3,1,1
Smokin&#39; Aces,0475394,2006,3,0,0
Bring It On: All or Nothing,0490822,2006,3,1,0
Night at the Museum,0477347,2006,3,0,0
Guardian The,0406816,2006,1,0,0
Gigolos The,0462309,2006,1,0,0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0443453,2006,1,0,0
Five Across the Eyes,0888019,2006,3,0,0
Gymnast The,0473074,2006,3,1,0
Idlewild,0417225,2006,3,0,0
Clerks II,0424345,2006,3,0,0
Dead Girl The,0783238,2006,3,1,1
A Few Days in September,0446442,2006,3,1,0
Quinceanera,0451176,2006,3,1,0
Da Vinci Code The,0382625,2006,1,0,0
After the Wedding,0457655,2006,2,0,1
Mukhsin,0863091,2006,3,0,1
Bonneville,0487195,2006,3,1,0
Southland Tales,0405336,2006,3,0,0
Devil Wears Prada The,0458352,2006,3,1,0
Ice Age: The Meltdown,0438097,2006,1,0,0
Lake House The,0410297,2006,3,0,0
Black Dahlia,0387877,2006,1,0,0
Scary Movie 4,0362120,2006,3,1,0
Babel,0449467,2006,3,0,0
&quot;Masters of Horror&quot; Family,0782399,2006,2,0,0
&quot;Masters of Horror&quot; Pelts,0779496,2006,1,0,0
&quot;Masters of Horror&quot; Valerie on the Stairs,0805420,2006,3,0,0
All The King&#39;s Men,0405676,2006,1,0,0
Madeinusa,0476298,2006,3,0,1
This is England,0480025,2006,3,0,0
Glory Road,0385726,2006,3,0,0
Unknown Woman The,0494271,2006,3,1,0
Bleach: Memories of Nobody,1105263,2006,3,0,0
Day Night Day Night,0499455,2006,3,1,1
Cars,0317219,2006,1,0,0
Bambi II,0447854,2006,1,0,0
Rang De Basanti,0405508,2006,3,0,0
Pirates of the Caribbean: Dead Man&#39;s Chest,0383574,2006,2,0,0
Penelope,0472160,2006,3,1,0
Hogfather,0765458,2006,3,0,0
Flushed Away,0424095,2006,0,0,0
Poseidon,0409182,2006,2,0,0
Hello Sister Goodbye Life,0476013,2006,3,1,0
Take the Lead,0446046,2006,3,0,1
I Served the King of England,0284363,2006,1,0,0
Suburban Mayhem,0450506,2006,3,1,0
Prestige The,0482571,2006,1,0,0
Lady in the Water,0452637,2006,2,0,0
Brother Bear 2,0465925,2006,3,0,0
Slither,0439815,2006,3,0,0
Mulberry Street,0473514,2006,1,0,0
Crank,0479884,2006,0,0,0
Blood Diamond,0450259,2006,1,0,0
Inside Man,0454848,2006,3,0,0
Fido,0457572,2006,2,0,0
X-Men: The Last Stand,0376994,2006,3,0,0
Dead &amp; Deader,0770739,2006,1,0,0
Material Girls,0433412,2006,3,1,1
Architect The,0466665,2006,3,0,0
Departed The,0407887,2006,1,0,0
Amazing Grace,0454776,2006,1,0,0
Volver,0441909,2006,3,1,0
Bandidas,0416496,2006,3,1,0
Idiocracy,0387808,2006,1,0,0
A Prairie Home Companion,0420087,2006,3,1,0
Science of Sleep The,0354899,2006,3,0,0
Monster House,0385880,2006,3,1,0
Loving Annabelle,0323120,2006,3,1,1
Silent Hill,0384537,2006,3,1,0
Art School Confidential,0364955,2006,3,0,0
Hollywoodland,0427969,2006,2,0,0
Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),0808506,2006,3,1,0
Cow Belles,0489007,2006,3,1,1
Aquamarine,0429591,2006,3,1,1
Snakes on a Plane,0417148,2006,3,0,0
Miss Potter,0482546,2006,3,0,0
I&#39;m Reed Fish,0464061,2006,2,0,0
Barbie in the 12 Dancing Princesses,0859594,2006,3,1,0
Running with Scissors,0439289,2006,3,1,0
You Me and Dupree,0463034,2006,1,1,0
Once,0907657,2006,2,0,0
Dreamland,0417614,2006,3,1,0
Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,0430164,2006,3,0,0
La vie secr&egrave;te des gens heureux,0807965,2006,1,0,0
Peliculas para no dormir: Regreso a Moira,0460897,2006,1,0,0
&quot;Masters of Horror&quot; Imprint,0757061,2006,0,0,0
&quot;Masters of Horror&quot; The V Word,0817401,2006,0,0,0
Saw III,0489270,2006,3,0,0
Prince &amp; Me II: The Royal Wedding The,0477072,2006,3,0,1
Monmon the Water Spider,0768132,2006,0,0,0
5ive Girls,0494199,2006,3,0,0
Illusionist The,0443543,2006,0,0,0
Rainbow Song,0804513,2006,3,0,0
Warau Mikaeru,0461612,2006,3,1,0
Ant Bully The,0429589,2006,2,1,0
Break Up The,0452594,2006,1,0,0
Poultrygeist: Night of the Chicken Dead,0462485,2006,1,0,0
Inland Empire,0460829,2006,3,1,0
Pursuit of Happyness The,0454921,2006,0,0,0
Good Shepherd The,0343737,2006,0,0,0
Curse of the Golden Flower,0473444,2006,2,0,0
A fost sau n-a fost?,0809407,2006,1,0,0
Holiday The,0457939,2006,3,1,1
Tekkon kinkurito,0831888,2006,0,0,0
A Scanner Darkly,0405296,2006,1,0,0
Bordertown,0445935,2006,3,1,0
Stick It,0430634,2006,3,0,1
Nacho Libre,0457510,2006,0,0,0
Nina&#39;s Heavenly Delights,0435706,2006,3,1,0
Zombie Diaries The,0876294,2006,3,0,0
